clave_alumno,clave_carrera,sexo,prepa,colonia,municipio,ciudad,ingreso,termino,causa_salida,clave,nombre,corto,ultimo_digito,periodo,anio_ingreso,periodo_act,anio_ingreso_periodo,promedio,promedio_pred
8352,0,2,117,LIBERTAD,25006.0,Culiacan,2073.0,,1,117,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2007,verano,2008,75.0,85.577995
8352,0,2,117,LIBERTAD,25006.0,Culiacan,2073.0,,1,117,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2007,verano,2009,100.0,86.51236
8360,0,2,107,EL WALAMO,25006.0,Culiacan,2073.0,,1,107,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2007,ago-dic,2007,67.0,78.871
8360,0,2,107,EL WALAMO,25006.0,Culiacan,2073.0,,1,107,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2007,ago-dic,2008,67.66666666666667,78.871
8360,0,2,107,EL WALAMO,25006.0,Culiacan,2073.0,,1,107,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2007,ago-dic,2009,84.71428571428571,80.35347
8360,0,2,107,EL WALAMO,25006.0,Culiacan,2073.0,,1,107,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2007,ago-dic,2010,67.5,80.91139
8360,0,2,107,EL WALAMO,25006.0,Culiacan,2073.0,,1,107,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2007,ene-jun,2008,69.6,78.19878
8360,0,2,107,EL WALAMO,25006.0,Culiacan,2073.0,,1,107,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2007,ene-jun,2009,31.4,79.79519
8360,0,2,107,EL WALAMO,25006.0,Culiacan,2073.0,,1,107,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2007,ene-jun,2010,65.33333333333333,80.67354
8360,0,2,107,EL WALAMO,25006.0,Culiacan,2073.0,,1,107,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2007,verano,2008,70.0,78.62538
8361,0,2,107,CAMPESTRE,25006.0,Culiacan,2073.0,,1,107,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2007,ago-dic,2007,85.0,84.34337
8361,0,2,107,CAMPESTRE,25006.0,Culiacan,2073.0,,1,107,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2007,ago-dic,2008,59.166666666666664,84.02944
8361,0,2,107,CAMPESTRE,25006.0,Culiacan,2073.0,,1,107,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2007,ago-dic,2009,83.33333333333333,85.51191
8361,0,2,107,CAMPESTRE,25006.0,Culiacan,2073.0,,1,107,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2007,ago-dic,2010,57.857142857142854,86.3472
8361,0,2,107,CAMPESTRE,25006.0,Culiacan,2073.0,,1,107,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2007,ene-jun,2008,77.71428571428571,83.63458
8361,0,2,107,CAMPESTRE,25006.0,Culiacan,2073.0,,1,107,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2007,ene-jun,2009,47.0,85.230995
8361,0,2,107,CAMPESTRE,25006.0,Culiacan,2073.0,,1,107,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2007,ene-jun,2010,65.71428571428571,86.109344
8361,0,2,107,CAMPESTRE,25006.0,Culiacan,2073.0,,1,107,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2007,verano,2008,70.0,84.05752
8361,0,2,107,CAMPESTRE,25006.0,Culiacan,2073.0,,1,107,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2007,verano,2009,80.0,85.91372
8361,0,2,107,CAMPESTRE,25006.0,Culiacan,2073.0,,1,107,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2007,verano,2010,77.5,88.29855
8362,0,2,107,VILLAS,25006.0,Culiacan,2073.0,,1,107,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2007,ago-dic,2007,91.66666666666667,85.48415
8362,0,2,107,VILLAS,25006.0,Culiacan,2073.0,,1,107,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2007,ago-dic,2008,75.57142857142857,85.48415
8362,0,2,107,VILLAS,25006.0,Culiacan,2073.0,,1,107,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2007,ago-dic,2009,88.57142857142857,87.759575
8362,0,2,107,VILLAS,25006.0,Culiacan,2073.0,,1,107,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2007,ago-dic,2010,94.28571428571429,88.3175
8362,0,2,107,VILLAS,25006.0,Culiacan,2073.0,,1,107,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2007,ene-jun,2008,73.28571428571429,84.81193
8362,0,2,107,VILLAS,25006.0,Culiacan,2073.0,,1,107,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2007,ene-jun,2009,91.0,87.201294
8362,0,2,107,VILLAS,25006.0,Culiacan,2073.0,,1,107,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2007,ene-jun,2010,91.14285714285714,88.07964
8362,0,2,107,VILLAS,25006.0,Culiacan,2073.0,,1,107,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2007,verano,2008,90.0,85.51223
8362,0,2,107,VILLAS,25006.0,Culiacan,2073.0,,1,107,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2007,verano,2010,100.0,90.268845
8369,0,2,111,NAKAYAMA,25006.0,Culiacan,2073.0,,1,111,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2007,ago-dic,2007,98.0,92.922455
8369,0,2,111,NAKAYAMA,25006.0,Culiacan,2073.0,,1,111,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2007,ago-dic,2008,95.42857142857143,92.922455
8369,0,2,111,NAKAYAMA,25006.0,Culiacan,2073.0,,1,111,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2007,ago-dic,2009,95.71428571428571,93.85683
8369,0,2,111,NAKAYAMA,25006.0,Culiacan,2073.0,,1,111,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2007,ago-dic,2010,98.85714285714286,94.41475
8369,0,2,111,NAKAYAMA,25006.0,Culiacan,2073.0,,1,111,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2007,ene-jun,2008,96.83333333333333,92.25023
8369,0,2,111,NAKAYAMA,25006.0,Culiacan,2073.0,,1,111,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2007,ene-jun,2009,96.625,93.298546
8369,0,2,111,NAKAYAMA,25006.0,Culiacan,2073.0,,1,111,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2007,ene-jun,2010,100.0,94.176895
8369,0,2,111,NAKAYAMA,25006.0,Culiacan,2073.0,,1,111,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2007,verano,2009,100.0,93.69482
8453,0,2,26,POPULAR,25006.0,Culiacan,2073.0,,1,26,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2007,ago-dic,2007,73.33333333333333,76.77767
8453,0,2,26,POPULAR,25006.0,Culiacan,2073.0,,1,26,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2007,ago-dic,2008,84.33333333333333,76.77767
8453,0,2,26,POPULAR,25006.0,Culiacan,2073.0,,1,26,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2007,ago-dic,2009,45.714285714285715,76.92628
8453,0,2,26,POPULAR,25006.0,Culiacan,2073.0,,1,26,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2007,ago-dic,2010,84.8,80.128365
8453,0,2,26,POPULAR,25006.0,Culiacan,2073.0,,1,26,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2007,ene-jun,2008,62.285714285714285,75.700905
8453,0,2,26,POPULAR,25006.0,Culiacan,2073.0,,1,26,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2007,ene-jun,2009,64.5,76.368
8453,0,2,26,POPULAR,25006.0,Culiacan,2073.0,,1,26,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2007,ene-jun,2010,77.5,79.89051
8453,0,2,26,POPULAR,25006.0,Culiacan,2073.0,,1,26,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2007,verano,2010,72.5,81.99241
8466,0,1,50,HERACLIO BERNAL,25016.0,San Ignacio,2073.0,,1,50,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2007,ago-dic,2007,70.16666666666667,75.8702
8466,0,1,50,HERACLIO BERNAL,25016.0,San Ignacio,2073.0,,1,50,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2007,ago-dic,2008,75.4,75.8702
8466,0,1,50,HERACLIO BERNAL,25016.0,San Ignacio,2073.0,,1,50,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2007,ago-dic,2009,79.16666666666667,78.91017
8466,0,1,50,HERACLIO BERNAL,25016.0,San Ignacio,2073.0,,1,50,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2007,ago-dic,2010,78.0,76.75888
8466,0,1,50,HERACLIO BERNAL,25016.0,San Ignacio,2073.0,,1,50,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2007,ene-jun,2008,56.333333333333336,58.88449
8466,0,1,50,HERACLIO BERNAL,25016.0,San Ignacio,2073.0,,1,50,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2007,ene-jun,2009,56.5,59.84089
8466,0,1,50,HERACLIO BERNAL,25016.0,San Ignacio,2073.0,,1,50,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2007,ene-jun,2010,0.0,21.4422
8557,0,2,156,CALDERON,25018.0,Navolato,2083.0,,1,156,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2008,ago-dic,2008,94.83333333333333,90.656395
8557,0,2,156,CALDERON,25018.0,Navolato,2083.0,,1,156,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2008,ago-dic,2009,98.14285714285714,91.76323
8557,0,2,156,CALDERON,25018.0,Navolato,2083.0,,1,156,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2008,ago-dic,2010,97.375,92.37178
8557,0,2,156,CALDERON,25018.0,Navolato,2083.0,,1,156,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2008,ene-jun,2009,94.28571428571429,91.76629
8557,0,2,156,CALDERON,25018.0,Navolato,2083.0,,1,156,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2008,ene-jun,2010,98.71428571428571,92.4376
8557,0,2,156,CALDERON,25018.0,Navolato,2083.0,,1,156,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2008,verano,2010,90.0,93.45543
8559,0,2,153,CAMPESTRE,25006.0,Culiacan,2083.0,,1,153,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2008,ago-dic,2008,86.33333333333333,87.285324
8559,0,2,153,CAMPESTRE,25006.0,Culiacan,2083.0,,1,153,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2008,ago-dic,2009,91.5,88.39216
8559,0,2,153,CAMPESTRE,25006.0,Culiacan,2083.0,,1,153,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2008,ago-dic,2010,85.8,89.278076
8559,0,2,153,CAMPESTRE,25006.0,Culiacan,2083.0,,1,153,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2008,ene-jun,2009,93.42857142857143,88.672585
8559,0,2,153,CAMPESTRE,25006.0,Culiacan,2083.0,,1,153,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2008,ene-jun,2010,91.28571428571429,89.343895
8559,0,2,153,CAMPESTRE,25006.0,Culiacan,2083.0,,1,153,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2008,verano,2009,75.0,87.92626
8560,0,1,117,JARDIN,25006.0,Culiacan,2083.0,,1,117,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2008,ago-dic,2008,90.16666666666667,83.093605
8560,0,1,117,JARDIN,25006.0,Culiacan,2083.0,,1,117,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2008,ago-dic,2009,91.33333333333333,83.623566
8560,0,1,117,JARDIN,25006.0,Culiacan,2083.0,,1,117,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2008,ago-dic,2010,91.42857142857143,84.53889
8560,0,1,117,JARDIN,25006.0,Culiacan,2083.0,,1,117,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2008,ene-jun,2009,94.0,82.93489
8560,0,1,117,JARDIN,25006.0,Culiacan,2083.0,,1,117,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2008,ene-jun,2010,93.83333333333333,84.17311
8561,0,1,65,LIBERTAD,25006.0,Culiacan,2083.0,,1,65,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2008,ago-dic,2008,55.666666666666664,78.53561
8561,0,1,65,LIBERTAD,25006.0,Culiacan,2083.0,,1,65,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2008,ago-dic,2009,61.5,79.37806
8561,0,1,65,LIBERTAD,25006.0,Culiacan,2083.0,,1,65,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2008,ago-dic,2010,78.0,80.257576
8561,0,1,65,LIBERTAD,25006.0,Culiacan,2083.0,,1,65,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2008,ene-jun,2009,61.2,78.00137
8561,0,1,65,LIBERTAD,25006.0,Culiacan,2083.0,,1,65,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2008,ene-jun,2010,66.16666666666667,79.89432
8563,0,2,144,GRIJALVA,25015.0,Guamuchil,2083.0,,1,144,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2008,ago-dic,2008,92.5,91.23236
8563,0,2,144,GRIJALVA,25015.0,Guamuchil,2083.0,,1,144,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2008,ago-dic,2009,90.85714285714286,90.70041
8563,0,2,144,GRIJALVA,25015.0,Guamuchil,2083.0,,1,144,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2008,ago-dic,2010,89.0,91.086716
8563,0,2,144,GRIJALVA,25015.0,Guamuchil,2083.0,,1,144,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2008,ene-jun,2009,86.14285714285714,89.8707
8563,0,2,144,GRIJALVA,25015.0,Guamuchil,2083.0,,1,144,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2008,ene-jun,2010,91.85714285714286,91.545815
8564,0,2,95,GRECIA,25006.0,Culiacan,2083.0,,1,95,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2008,ago-dic,2008,87.16666666666667,86.87957
8564,0,2,95,GRECIA,25006.0,Culiacan,2083.0,,1,95,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2008,ago-dic,2009,84.33333333333333,86.36511
8564,0,2,95,GRECIA,25006.0,Culiacan,2083.0,,1,95,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2008,ago-dic,2010,90.83333333333333,89.649925
8564,0,2,95,GRECIA,25006.0,Culiacan,2083.0,,1,95,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2008,ene-jun,2009,84.0,85.80682
8564,0,2,95,GRECIA,25006.0,Culiacan,2083.0,,1,95,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2008,ene-jun,2010,89.0,88.97403
8565,0,2,65,ADOLFO LOPEZ MATEOS,25006.0,Culiacan,2083.0,,1,65,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2008,ago-dic,2008,92.16666666666667,85.40757
8565,0,2,65,ADOLFO LOPEZ MATEOS,25006.0,Culiacan,2083.0,,1,65,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2008,ago-dic,2009,93.16666666666667,86.654434
8565,0,2,65,ADOLFO LOPEZ MATEOS,25006.0,Culiacan,2083.0,,1,65,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2008,ago-dic,2010,89.85714285714286,87.49287
8565,0,2,65,ADOLFO LOPEZ MATEOS,25006.0,Culiacan,2083.0,,1,65,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2008,ene-jun,2009,75.28571428571429,86.09615
8565,0,2,65,ADOLFO LOPEZ MATEOS,25006.0,Culiacan,2083.0,,1,65,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2008,ene-jun,2010,93.16666666666667,87.25501
8567,0,1,27,SAN FRANCISCO,25006.0,Culiacan,2083.0,,1,27,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2008,ago-dic,2008,74.66666666666667,79.85075
8567,0,1,27,SAN FRANCISCO,25006.0,Culiacan,2083.0,,1,27,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2008,ago-dic,2009,79.14285714285714,80.69321
8567,0,1,27,SAN FRANCISCO,25006.0,Culiacan,2083.0,,1,27,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2008,ago-dic,2010,70.375,81.57272
8567,0,1,27,SAN FRANCISCO,25006.0,Culiacan,2083.0,,1,27,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2008,ene-jun,2009,90.66666666666667,79.60847
8567,0,1,27,SAN FRANCISCO,25006.0,Culiacan,2083.0,,1,27,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2008,ene-jun,2010,85.2,81.50141
8567,0,1,27,SAN FRANCISCO,25006.0,Culiacan,2083.0,,1,27,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2008,verano,2009,73.0,80.14
8569,0,2,121,SAN IGNACIO,25006.0,Culiacan,2083.0,,1,121,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2008,ago-dic,2008,93.16666666666667,89.39408
8569,0,2,121,SAN IGNACIO,25006.0,Culiacan,2083.0,,1,121,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2008,ago-dic,2009,88.28571428571429,89.29202
8569,0,2,121,SAN IGNACIO,25006.0,Culiacan,2083.0,,1,121,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2008,ago-dic,2010,95.875,90.24686
8569,0,2,121,SAN IGNACIO,25006.0,Culiacan,2083.0,,1,121,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2008,ene-jun,2009,88.14285714285714,88.85472
8569,0,2,121,SAN IGNACIO,25006.0,Culiacan,2083.0,,1,121,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2008,ene-jun,2010,91.66666666666667,90.006485
8569,0,2,121,SAN IGNACIO,25006.0,Culiacan,2083.0,,1,121,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2008,verano,2010,96.0,91.3305
8572,0,2,107,VILLA DEL REAL,25006.0,Culiacan,2083.0,,1,107,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2008,ago-dic,2008,92.16666666666667,89.25808
8572,0,2,107,VILLA DEL REAL,25006.0,Culiacan,2083.0,,1,107,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2008,ago-dic,2009,92.85714285714286,89.8188
8572,0,2,107,VILLA DEL REAL,25006.0,Culiacan,2083.0,,1,107,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2008,ago-dic,2010,94.71428571428571,90.376724
8572,0,2,107,VILLA DEL REAL,25006.0,Culiacan,2083.0,,1,107,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2008,ene-jun,2009,90.14285714285714,89.26052
8572,0,2,107,VILLA DEL REAL,25006.0,Culiacan,2083.0,,1,107,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2008,ene-jun,2010,90.28571428571429,90.13887
8573,0,2,98,CENTRO,25018.0,Navolato,2083.0,,1,98,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2008,ago-dic,2008,92.83333333333333,87.56424
8573,0,2,98,CENTRO,25018.0,Navolato,2083.0,,1,98,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2008,ago-dic,2009,91.85714285714286,88.12496
8573,0,2,98,CENTRO,25018.0,Navolato,2083.0,,1,98,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2008,ago-dic,2010,93.25,88.6107
8573,0,2,98,CENTRO,25018.0,Navolato,2083.0,,1,98,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2008,ene-jun,2009,89.42857142857143,87.56668
8573,0,2,98,CENTRO,25018.0,Navolato,2083.0,,1,98,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2008,ene-jun,2010,93.0,88.37285
8574,0,2,118,UNIVERSIDAD 94,25006.0,Culiacan,2083.0,,1,118,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2008,ago-dic,2008,88.66666666666667,90.68011
8574,0,2,118,UNIVERSIDAD 94,25006.0,Culiacan,2083.0,,1,118,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2008,ago-dic,2009,95.42857142857143,90.69273
8574,0,2,118,UNIVERSIDAD 94,25006.0,Culiacan,2083.0,,1,118,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2008,ago-dic,2010,92.5,91.24288
8574,0,2,118,UNIVERSIDAD 94,25006.0,Culiacan,2083.0,,1,118,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2008,ene-jun,2009,88.42857142857143,90.25522
8574,0,2,118,UNIVERSIDAD 94,25006.0,Culiacan,2083.0,,1,118,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2008,ene-jun,2010,89.14285714285714,91.00251
8574,0,2,118,UNIVERSIDAD 94,25006.0,Culiacan,2083.0,,1,118,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2008,verano,2010,90.0,91.08117
8575,0,2,26,FRACC.,25006.0,Culiacan,2083.0,,1,26,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2008,ago-dic,2008,93.83333333333333,87.86039
8575,0,2,26,FRACC.,25006.0,Culiacan,2083.0,,1,26,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2008,ago-dic,2009,93.16666666666667,88.18551
8575,0,2,26,FRACC.,25006.0,Culiacan,2083.0,,1,26,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2008,ago-dic,2010,80.14285714285714,88.67125
8575,0,2,26,FRACC.,25006.0,Culiacan,2083.0,,1,26,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2008,ene-jun,2009,89.85714285714286,87.62723
8575,0,2,26,FRACC.,25006.0,Culiacan,2083.0,,1,26,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2008,ene-jun,2010,86.28571428571429,88.433395
8575,0,2,26,FRACC.,25006.0,Culiacan,2083.0,,1,26,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2008,verano,2009,85.0,87.6323
8575,0,2,26,FRACC.,25006.0,Culiacan,2083.0,,1,26,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2008,verano,2010,95.0,89.66759
8577,0,1,121,SAN JOAQUIN,25006.0,Culiacan,2083.0,,1,121,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2008,ago-dic,2008,87.5,83.68212
8577,0,1,121,SAN JOAQUIN,25006.0,Culiacan,2083.0,,1,121,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2008,ago-dic,2009,91.85714285714286,83.29034
8577,0,1,121,SAN JOAQUIN,25006.0,Culiacan,2083.0,,1,121,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2008,ago-dic,2010,77.33333333333333,84.20566
8577,0,1,121,SAN JOAQUIN,25006.0,Culiacan,2083.0,,1,121,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2008,ene-jun,2009,87.28571428571429,82.60166
8577,0,1,121,SAN JOAQUIN,25006.0,Culiacan,2083.0,,1,121,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2008,ene-jun,2010,73.85714285714286,83.83988
8577,0,1,121,SAN JOAQUIN,25006.0,Culiacan,2083.0,,1,121,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2008,verano,2009,75.0,82.82444
8578,0,1,98,UNIVERSIDAD 94,25006.0,Culiacan,2083.0,,1,98,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2008,ago-dic,2008,95.16666666666667,84.74808
8578,0,1,98,UNIVERSIDAD 94,25006.0,Culiacan,2083.0,,1,98,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2008,ago-dic,2009,79.14285714285714,84.90439
8578,0,1,98,UNIVERSIDAD 94,25006.0,Culiacan,2083.0,,1,98,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2008,ago-dic,2010,72.71428571428571,85.5237
8578,0,1,98,UNIVERSIDAD 94,25006.0,Culiacan,2083.0,,1,98,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2008,ene-jun,2009,74.0,83.52749
8578,0,1,98,UNIVERSIDAD 94,25006.0,Culiacan,2083.0,,1,98,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2008,ene-jun,2010,85.5,85.16044
8578,0,1,98,UNIVERSIDAD 94,25006.0,Culiacan,2083.0,,1,98,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2008,verano,2009,70.0,82.196075
8579,0,2,475,CHAPULTEPEC,25006.0,Culiacan,2083.0,,1,475,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2008,ago-dic,2008,94.5,91.67144
8579,0,2,475,CHAPULTEPEC,25006.0,Culiacan,2083.0,,1,475,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2008,ago-dic,2009,100.0,91.42004
8579,0,2,475,CHAPULTEPEC,25006.0,Culiacan,2083.0,,1,475,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2008,ago-dic,2010,94.875,92.74323
8579,0,2,475,CHAPULTEPEC,25006.0,Culiacan,2083.0,,1,475,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2008,ene-jun,2009,95.85714285714286,91.42309
8579,0,2,475,CHAPULTEPEC,25006.0,Culiacan,2083.0,,1,475,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2008,ene-jun,2010,100.0,92.80906
8579,0,2,475,CHAPULTEPEC,25006.0,Culiacan,2083.0,,1,475,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2008,verano,2009,95.0,90.95414
8579,0,2,475,CHAPULTEPEC,25006.0,Culiacan,2083.0,,1,475,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2008,verano,2010,100.0,92.861176
8580,0,2,118,STANZA SOLARE,25006.0,Culiacan,2083.0,,1,118,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2008,ago-dic,2008,92.0,87.9006
8580,0,2,118,STANZA SOLARE,25006.0,Culiacan,2083.0,,1,118,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2008,ago-dic,2009,91.85714285714286,87.91322
8580,0,2,118,STANZA SOLARE,25006.0,Culiacan,2083.0,,1,118,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2008,ago-dic,2010,86.0,88.521774
8580,0,2,118,STANZA SOLARE,25006.0,Culiacan,2083.0,,1,118,INGENIERIA INDUSTRIAL,Industrial,3.0,ago-dic,2008,ene-jun,2009,76.14285714285714,87.47592
